2006;ATTEMPT: ARMED-OTHER DANG WEAP;18.0
2006;UNLAWFUL SALE OTHER FIREARM;50.0
2006;ILLEGAL USE CASH CARD;1.0
2006;UNLAWFUL INTERFERE/VISITATION;2.0
2006;UNAUTHORIZED VIDEOTAPING;30.0
2006;LIBRARY VANDALISM;25.0
2006;OTHER WEAPONS VIOLATION;19.0
2006;ATTEMPT: ARMED-HANDGUN;9.0
2006;SIMPLE;20.0
2006;RETAIL THEFT;63.0
2006;OBSTRUCTING IDENTIFICATION;0.0
2006;ARSON THREAT;10.0
2006;INTERFERE W/ EMERGENCY EQUIP;50.0
2006;ATTEMPT FORCIBLE ENTRY;11.0
2006;FOUND SUSPECT NARCOTICS;99.0
2006;FORCIBLE DETENTION;29.0
2006;AGG RITUAL MUT:HANDGUN;0.0
2006;OBSTRUCTING JUSTICE;96.0
2006;UNLAWFUL POSS AMMUNITION;79.0
2006;EDUCATIONAL INTIMIDAITON;0.0
2006;MANU/DELIVER: HEROIN(BRN/TAN);96.0
2006;ARMED: OTHER FIREARM;11.0
2006;LICENSED PREMISE;100.0
2006;KEEP PLACE OF JUV PROSTITUTION;100.0
2006;FRAUD OR CONFIDENCE GAME;13.0
2006;INTIMIDATION;14.0
2006;OTHER;13.0
2006;INTERFERENCE JUDICIAL PROCESS;46.0
2006;INSTITUTIONAL VANDALISM;18.0
2006;ATT CRIM SEXUAL ABUSE;20.0
2006;POSS: HEROIN(BLACK TAR);100.0
2006;ATTEMPT AGG: OTHER DANG WEAPON;0.0
2006;AGG: HANDS/FIST/FEET SERIOUS INJURY;22.0
2006;AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST;42.0
2006;CREDIT CARD FRAUD;4.0
2006;TAMPER WITH MOTOR VEHICLE;42.0
2006;FROM COIN-OP MACHINE/DEVICE;16.0
2006;SIMPLE;18.0
2006;CRIMINAL TRANSMISSION OF HIV;0.0
2006;VEHICULAR HIJACKING;9.0
2006;AGGRAVATED PO: OTHER FIREARM;100.0
2006;TO AIRPORT;90.0
2006;INDECENT SOLICITATION/CHILD;27.0
2006;UNIDENTIFIABLE RECORDING SOUND;84.0
2006;CYBERSTALKING;15.0
2006;SALE/DEL HYPODERMIC NEEDLE;100.0
2006;POSS: HALLUCINOGENS;99.0
2006;OBSCENITY;0.0
2006;THEFT BY LESSEE,NON-VEH;4.0
2006;HAZARDOUS MATERIALS VIOLATION;29.0
2006;AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY;35.0
2006;EMPLOY MINOR;100.0
2006;DEL CONT SUBS TO PERSON <18;100.0
2006;DECEPTIVE COLLECTION PRACTICES;47.0
2006;ATTEMPT NON-AGGRAVATED;23.0
2006;DELIVER CANNABIS TO PERSON <18;100.0
2006;PUBLIC INDECENCY;57.0
2006;COMPOUNDING A CRIME;0.0
2006;ILLEGAL ILL LOTTERY;97.0
2006;MOB ACTION;88.0
2006;AGGRAVATED: HANDGUN;10.0
2006;ILLEGAL POSSESSION BY MINOR;99.0
2006;NON-AGGRAVATED;12.0
2006;ATTEMPT AGG: KNIFE/CUT INSTR;31.0
2006;AGG PRO.EMP: HANDGUN;44.0
2006;EMBEZZLEMENT;33.0
2006;STOLEN PROP: BUY/RECEIVE/POS.;83.0
2006;CHILD ABDUCTION;5.0
2006;EAVESDROPPING;0.0
2006;ARMED: HANDGUN;8.0
2006;TO STATE SUP LAND;93.0
2006;AGG PO HANDS ETC SERIOUS INJ;93.0
2006;HARBOR RUNAWAY;29.0
2006;PATRONIZING A PROSTITUTE;100.0
2006;VIOL CHARITABLE GAME ACT;100.0
2006;CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER;0.0
2006;AGGRAVATED: KNIFE/CUT INSTR;26.0
2006;POS: EXPLOSIVE/INCENDIARY DEV;86.0
2006;OTHER ARSON/EXPLOSIVE INCIDENT;20.0
2006;POSS: CANNABIS 30GMS OR LESS;99.0
2006;FORGERY;16.0
2006;REGISTER OF SALES BY DEALER;100.0
2006;PURSE-SNATCHING;2.0
2006;POSSESSION OF DRUG EQUIPMENT;99.0
2006;ATTEMPT POSSESSION NARCOTICS;99.0
2006;POSS FIREARM/AMMO:NO FOID CARD;62.0
2006;ILLEGAL CONSUMPTION BY MINOR;98.0
2006;ATT: AUTOMOBILE;5.0
2006;POS: CHEMICAL/DRY-ICE DEVICE;38.0
2006;CHILD ABANDONMENT;29.0
2006;JUVENILE PIMPING;100.0
2006;FORFEIT PROPERTY;99.0
2006;AGG PRO.EMP: OTHER DANG WEAPON;28.0
2006;PIMPING;100.0
2006;LOTTERY/PARLAY CARDS;100.0
2006;CRIM SEX ABUSE BY FAM MEMBER;14.0
2006;ANIMAL ABUSE/NEGLECT;30.0
2006;COMPUTER FRAUD;3.0
2006;AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER;0.0
2006;SALE/DIST OBSCENE MAT TO MINOR;100.0
2006;RECKLESS FIREARM DISCHARGE;55.0
2006;AGGRAVATED: OTHER DANG WEAPON;36.0
2006;FORCIBLE ENTRY;6.0
2006;MANU/DELIVER:LOOK-ALIKE DRUG;100.0
2006;THEFT/RECOVERY: AUTOMOBILE;25.0
2006;FALSE POLICE REPORT;73.0
2006;OBSCENE TELEPHONE CALLS;1.0
2006;AGG PRO.EMP:KNIFE/CUTTING INST;64.0
2006;POS: PORNOGRAPHIC PRINT;75.0
2006;OF UNBORN CHILD;0.0
2006;AGGRAVATED: OTHER FIREARM;0.0
2006;BOMB THREAT;11.0
2006;$500 AND UNDER;6.0
2006;GAME/DICE;99.0
2006;SOLICIT ON PUBLIC WAY;99.0
2006;AGG: HANDS/FIST/FEET NO/MINOR INJURY;21.0
2006;ATTEMPT ARSON;20.0
2006;AGG PRO.EMP: HANDGUN;31.0
2006;TO LAND;82.0
2006;UNLAWFUL ENTRY;6.0
2006;PANDERING;100.0
2006;TO PROPERTY;8.0
2006;INTOXICATING COMPOUNDS;78.0
2006;STRONG ARM - NO WEAPON;0.0
2006;INDECENT SOLICITATION/ADULT;33.0
2006;UNLAWFUL USE OTHER FIREARM;77.0
2006;EXTORTION;33.0
2006;FINANCIAL IDENTITY THEFT OVER $ 300;0.0
2006;BOOKMAKING/SPORTS;100.0
2006;ARMED:KNIFE/CUTTING INSTRUMENT;10.0
2006;AGGRAVATED: OTHER;22.0
2006;POSS: BARBITUATES;100.0
2006;ATTEMPT: AGGRAVATED;36.0
2006;ATTEMPT: ARMED-OTHER FIREARM;30.0
2006;MONEY LAUNDERING;25.0
2006;CRIMINAL DEFACEMENT;16.0
2006;MANU/DELIVER:SYNTHETIC DRUGS;100.0
2006;CRIMINAL SEXUAL ABUSE;27.0
2006;UNLAWFUL USE OF A COMPUTER;11.0
2006;FALSE FIRE ALARM;38.0
2006;AGG PRO.EMP:KNIFE/CUTTING INST;33.0
2006;PROBATION VIOLATION;97.0
2006;UNLAWFUL USE OF RECORDED SOUND;97.0
2006;IMPERSONATION;45.0
2006;POSS: HEROIN(BRN/TAN);99.0
2006;ATTEMPT AGG: OTHER;33.0
2006;POSS: METHAMPHETAMINES;100.0
2006;WIREROOM/SPORTS;100.0
2006;FINAN EXPLOIT-ELDERLY/DISABLED;8.0
2006;CONTRIBUTE CRIM DELINQUENCY JUVENILE;0.0
2006;CHILD PORNOGRAPHY;38.0
2006;STRONGARM - NO WEAPON;11.0
2006;ATTEMPT POSSESSION CANNABIS;100.0
2006;KEEP PLACE OF PROSTITUTION;100.0
2006;OTHER OFFENSE;2.0
2006;AGGRAVATED DOMESTIC BATTERY: OTHER FIREARM;38.0
2006;OBSTRUCTING SERVICE;88.0
2006;ATTEMPT: ARMED-KNIFE/CUT INSTR;12.0
2006;BOLITA OR BOLI PUL/OFFICE;100.0
2006;AGGRAVATED:KNIFE/CUTTING INSTR;23.0
2006;THEFT BY LESSEE,MOTOR VEH;30.0
2006;AGG PRO.EMP: OTHER FIREARM;38.0
2006;FALSE/STOLEN/ALTERED TRP;45.0
2006;SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER;0.0
2006;ENDANGERING LIFE/HEALTH CHILD;46.0
2006;RESIST/OBSTRUCT/DISARM OFFICER;97.0
2006;ANIMAL FIGHTING;36.0
2006;ADULTRY;0.0
2006;PUBLIC DEMONSTRATION;100.0
2006;OFFICIAL MISCONDUCT;100.0
2006;AGGRAVATED: OTHER DANG WEAPON;19.0
2006;OVER $300;0.0
2006;GAME/AMUSEMENT DEVICE;100.0
2006;BOARD PLANE WITH WEAPON;100.0
2006;INTERFERE W/ HIGHER EDUCATION;0.0
2006;THEFT/RECOVERY: CYCLE, SCOOTER, BIKE W-VIN;60.0
2006;BIGAMY;0.0
2006;TELEPHONE THREAT;2.0
2006;ABUSE/NEGLECT: CARE FACILITY;0.0
2006;MANU/DELIVER: METHAMPHETAMINES;100.0
2006;CRIMINAL DRUG CONSPIRACY;100.0
2006;CALL OPERATION;97.0
2006;BRIBERY;58.0
2006;PRO EMP HANDS NO/MIN INJURY;37.0
2006;ATT AGG CRIMINAL SEXUAL ABUSE;50.0
2006;FINANCIAL ID THEFT: OVER $300;1.0
2006;AGG CRIMINAL SEXUAL ABUSE;23.0
2006;SEX OFFENDER: FAIL TO REGISTER;63.0
2006;OVER $500;4.0
2006;POCKET-PICKING;3.0
2006;AGGRAVATED: HANDGUN;16.0
2006;CANNABIS PLANT;94.0
2006;BY EXPLOSIVE;0.0
2006;AGG RITUAL MUT:OTH DANG WEAPON;0.0
2006;VEHICLE TITLE/REG OFFENSE;82.0
2006;CONTRIBUTE DELINQUENCY OF A CHILD;51.0
2006;AGGRAVATED - OTHER DANGEROUS WEAPON;0.0
2006;UNLAWFUL USE/SALE AIR RIFLE;67.0
2006;AGGRAVATED OF A UNBORN CHILD;67.0
2006;UNLAWFUL RESTRAINT;25.0
2006;POSS: AMPHETAMINES;98.0
2006;AGGRAVATED OF A CHILD;32.0
2006;MANU/DELIVER:COCAINE;99.0
2006;ATTEMPT: CYCLE, SCOOTER, BIKE W-VIN;0.0
2006;AGGRAVATED FINANCIAL IDENTITY THEFT;0.0
2006;AGGRAVATED - HANDGUN;0.0
2006;AGG RIT MUT: HANDS/FIST/FEET SERIOUS INJURY;0.0
2006;AGG PRO.EMP: OTHER DANG WEAPON;39.0
2006;SOLICIT FOR PROSTITUTE;99.0
2006;COUNTERFEIT CHECK;19.0
2006;ESCAPE;83.0
2006;CONT SUBS:FAIL TO MAINT RECORD;100.0
2006;AGGRAVATED: HANDGUN;30.0
2006;THEFT OF LABOR/SERVICES;60.0
2006;AGGRAVATED DOMESTIC BATTERY: HANDGUN;34.0
2006;TO VEHICLE;65.0
2006;TO VEHICLE;5.0
2006;WIREROOM/HORSES;100.0
2006;UNLAWFUL USE HANDGUN;54.0
2006;SEX OFFENDER: FAIL REG NEW ADD;44.0
2006;AGGRAVATED PO:KNIFE/CUT INSTR;68.0
2006;MANU/DELIVER:BARBITUATES;100.0
2006;AGGRAVATED - OTHER;0.0
2006;AGGRAVATED: OTHER DANG WEAPON;17.0
2006;AGG PRO EMP HANDS SERIOUS INJ;49.0
2006;SEX OFFENDER: PROHIBITED ZONE;63.0
2006;CYCLE, SCOOTER, BIKE NO VIN;0.0
2006;POSS: HEROIN(WHITE);99.0
2006;THEFT OF LOST/MISLAID PROP;86.0
2006;COMPELLING ORG MEMBERSHIP;25.0
2006;CHILD ABUSE;31.0
2006;THEFT/RECOVERY: CYCLE, SCOOTER, BIKE NO VIN;67.0
2006;AGG PRO.EMP: OTHER FIREARM;0.0
2006;AGGRAVATED:KNIFE/CUTTING INSTR;38.0
2006;LICENSE VIOLATION;40.0
2006;RECKLESS HOMICIDE;83.0
2006;TO RESIDENCE;41.0
2006;ATTEMPT CRIMINAL SEXUAL ABUSE;0.0
2006;PREDATORY;28.0
2006;AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON;27.0
2006;MINOR MISREPRESENT AGE;100.0
2006;AGGRAVATED PO: HANDGUN;78.0
2006;AGGRAVATED;19.0
2006;POSSESSION OF BURGLARY TOOLS;89.0
2006;SELL/GIVE/DEL LIQUOR TO MINOR;99.0
2006;SALE/DEL DRUG PARAPHERNALIA;100.0
2006;DOMESTIC BATTERY SIMPLE;24.0
2006;AGG PO HANDS NO/MIN INJURY;84.0
2006;TO CITY OF CHICAGO PROPERTY;22.0
2006;OTHER;98.0
2006;ARMED - HANDGUN;0.0
2006;SIMPLE;13.0
2006;AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER;0.0
2006;SOLICIT FOR BUSINESS;100.0
2006;VIOLATE ORDER OF PROTECTION;51.0
2006;$300 AND UNDER;0.0
2006;CHILD ABDUCTION/STRANGER;15.0
2006;CONCEALING/AIDING A FUGITIVE;100.0
2006;SALE TOBACCO PRODUCTS TO MINOR;100.0
2006;THEFT/RECOVERY: TRUCK,BUS,MHOME;23.0
2006;SEX ASSLT OF CHILD BY FAM MBR;26.0
2006;AGGRAVATED: OTHER FIREARM;43.0
2006;ATTEMPT FINANCIAL IDENTITY THEFT;3.0
2006;ATTEMPT AGG: HANDGUN;0.0
2006;INSURANCE FRAUD;50.0
2006;AGGRAVATED VEHICULAR HIJACKING;11.0
2006;MANU/DELIVER: HEROIN (WHITE);99.0
2006;ALTER/FORGE PRESCRIPTION;97.0
2006;OBSCENE MATTER;100.0
2006;FINANCIAL IDENTITY THEFT $300 AND UNDER;0.0
2006;VIO BAIL BOND: DOM VIOLENCE;56.0
2006;AGGRAVATED: OTHER FIREARM;20.0
2006;POS: HYPODERMIC NEEDLE;100.0
2006;AGGRAVATED PO: HANDGUN;64.0
2006;FIRST DEGREE MURDER;55.0
2006;UNLAWFUL SALE/DELIVERY OF FIREARM AT SCHOOL;82.0
2006;SOLICIT OFF PUBLIC WAY;100.0
2006;UNLAWFUL POSS OF HANDGUN;85.0
2006;AGGRAVATED;28.0
2006;AGGRAVATED OF A SENIOR CITIZEN;41.0
2006;PAY TV SERVICE OFFENSES;9.0
2006;TO FIRE FIGHT.APP.EQUIP;63.0
2006;AGG PO HANDS NO/MIN INJURY;93.0
2006;BY FIRE;10.0
2006;KIDNAPPING;15.0
2006;POSS: LOOK-ALIKE DRUGS;100.0
2006;AGGRAVATED;29.0
2006;AGG: FINANCIAL ID THEFT;2.0
2006;OTHER CRIME INVOLVING PROPERTY;45.0
2006;PRO EMP HANDS NO/MIN INJURY;48.0
2006;AGGRAVATED;17.0
2006;MANU/DELIVER: HALLUCINOGEN;95.0
2006;FORNICATION;75.0
2006;AGGRAVATED PO: KNIFE/CUT INSTR;38.0
2006;UNLAWFUL POSS OTHER FIREARM;81.0
2006;SEX RELATION IN FAMILY;0.0
2006;BOOKMAKING/HORSES;100.0
2006;ATTEMPT: STRONGARM-NO WEAPON;18.0
2006;BOLITA OR BOLI PUL/WRITER;100.0
2006;LIQUOR LICENSE VIOLATION;97.0
2006;ARMED: OTHER DANGEROUS WEAPON;10.0
2006;MANU/DEL:CANNABIS OVER 10 GMS;99.0
2006;ATT: TRUCK, BUS, MOTOR HOME;4.0
2006;OTHER PROSTITUTION OFFENSE;100.0
2006;POSS. KEYS OR DEV.TO COIN MACH;33.0
2006;PAROLE VIOLATION;100.0
2007;MANU/DELIVER: HALLUCINOGEN;100.0
2007;UNIDENTIFIABLE RECORDING SOUND;95.0
2007;INSURANCE FRAUD;100.0
2007;USE OF METAL PIERCING BULLETS;0.0
2007;ATTEMPT NON-AGGRAVATED;9.0
2007;ILLEGAL ILL LOTTERY;100.0
2007;AGG PRO.EMP:KNIFE/CUTTING INST;67.0
2007;HARASSMENT BY ELECTRONIC MEANS;2.0
2007;FORFEIT PROPERTY;98.0
2007;ALTER/FORGE PRESCRIPTION;92.0
2007;CYCLE, SCOOTER, BIKE W-VIN;5.0
2007;DOMESTIC BATTERY SIMPLE;25.0
2007;AGGRAVATED: HANDGUN;27.0
2007;THEFT OF LABOR/SERVICES;63.0
2007;AGGRAVATED COMPUTER TAMPERING;50.0
2007;CONTRIBUTE DELINQUENCY OF A CHILD;54.0
2007;AGG: HANDS/FIST/FEET SERIOUS INJURY;19.0
2007;ATTEMPT: ARMED-OTHER DANG WEAP;21.0
2007;MANU/DELIVER:PCP;100.0
2007;ATTEMPT AGG: KNIFE/CUT INSTR;67.0
2007;RECKLESS FIREARM DISCHARGE;41.0
2007;HARBOR RUNAWAY;38.0
2007;INTIMIDATION;21.0
2007;GAME/CARDS;100.0
2007;POS: EXPLOSIVE/INCENDIARY DEV;0.0
2007;ATT AGG CRIMINAL SEXUAL ABUSE;10.0
2007;CHILD PORNOGRAPHY;35.0
2007;TO LAND;82.0
2007;AGGRAVATED: OTHER;18.0
2007;AUTOMOBILE;9.0
2007;TO RESIDENCE;41.0
2007;POCKET-PICKING;2.0
2007;TO VEHICLE;4.0
2007;ATTEMPT: CYCLE, SCOOTER, BIKE W-VIN;14.0
2007;AGG PRO.EMP:KNIFE/CUTTING INST;47.0
2007;AGGRAVATED: OTHER DANG WEAPON;22.0
2007;AGGRAVATED - KNIFE / CUTTING INSTRUMENT;0.0
2007;AGGRAVATED OF A SENIOR CITIZEN;40.0
2007;AGG SEX ASSLT OF CHILD FAM MBR;32.0
2007;EDUCATIONAL INTIMIDAITON;0.0
2007;CRIMINAL DEFACEMENT;18.0
2007;VIO BAIL BOND: DOM VIOLENCE;58.0
2007;OBSTRUCTING SERVICE;94.0
2007;ANIMAL FIGHTING;25.0
2007;COMPELLING ORG MEMBERSHIP;50.0
2007;FINANCIAL ID THEFT:$300 &UNDER;1.0
2007;OTHER OFFENSE;2.0
2007;ARMED: OTHER DANGEROUS WEAPON;9.0
2007;FAILURE TO KEEP HYPO RECORDS;100.0
2007;KEEP PLACE OF PROSTITUTION;100.0
2007;THEFT OF LOST/MISLAID PROP;83.0
2007;UNLAWFUL USE HANDGUN;47.0
2007;BOMB THREAT;11.0
2007;DELIVERY CONTAINER THEFT;35.0
2007;AGG: FINANCIAL ID THEFT;4.0
2007;OBSTRUCTING IDENTIFICATION;0.0
2007;ILLEGAL POSSESSION CASH CARD;19.0
2007;AGGRAVATED: HANDGUN;9.0
2007;AGGRAVATED PO:KNIFE/CUT INSTR;52.0
2007;AGGRAVATED PO: KNIFE/CUT INSTR;67.0
2007;COMPOUNDING A CRIME;0.0
2007;MANU/DEL:CANNABIS 10GM OR LESS;99.0
2007;SOLICIT FOR BUSINESS;98.0
2007;UNLAWFUL POSS OTHER FIREARM;82.0
2007;STRONG ARM - NO WEAPON;0.0
2007;MANU/DELIVER:CRACK;98.0
2007;SIMPLE;14.0
2007;AGGRAVATED: OTHER DANG WEAPON;18.0
2007;OBSCENE TELEPHONE CALLS;2.0
2007;POSS: COCAINE;99.0
2007;INDECENT SOLICITATION/CHILD;24.0
2007;AGGRAVATED DOMESTIC BATTERY: HANDGUN;19.0
2007;CRIM SEX ABUSE BY FAM MEMBER;14.0
2007;THEFT BY LESSEE,MOTOR VEH;20.0
2007;UNLAWFUL SALE HANDGUN;67.0
2007;AGGRAVATED PO: OTHER DANG WEAP;71.0
2007;CRIMINAL TRANSMISSION OF HIV;0.0
2007;MANU/DELIVER: HEROIN (WHITE);99.0
2007;FINAN EXPLOIT-ELDERLY/DISABLED;8.0
2007;ATTEMPT AGG: OTHER;25.0
2007;ANIMAL ABUSE/NEGLECT;35.0
2007;MONEY LAUNDERING;12.0
2007;AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER;13.0
2007;OF UNBORN CHILD;25.0
2007;FALSE/STOLEN/ALTERED TRP;46.0
2007;IMPERSONATION;51.0
2007;AGGRAVATED DOMESTIC BATTERY;0.0
2007;MANU/DELIVER:COCAINE;98.0
2007;INTERFERE W/ EMERGENCY EQUIP;100.0
2007;CREDIT CARD FRAUD;4.0
2007;PUBLIC INDECENCY;61.0
2007;INSTITUTIONAL VANDALISM;12.0
2007;GAME/DICE;98.0
2007;AGG PRO.EMP: OTHER DANG WEAPON;42.0
2007;MANU/DELIVER:HEROIN(BLACK TAR);100.0
2007;FINANCIAL IDENTITY THEFT OVER $ 300;0.0
2007;THEFT/RECOVERY: CYCLE, SCOOTER, BIKE NO VIN;0.0
2007;CRIMINAL SEXUAL ABUSE;23.0
2007;FAIL REGISTER LIC:CONT SUBS;100.0
2007;POSSESSION OF DRUG EQUIPMENT;97.0
2007;LICENSED PREMISE;100.0
2007;AGGRAVATED DOMESTIC BATTERY: OTHER FIREARM;37.0
2007;TO STATE SUP PROP;19.0
2007;MANU/DELIVER:BARBITUATES;100.0
2007;SIMPLE;20.0
2007;SEX ASSLT OF CHILD BY FAM MBR;34.0
2007;AGG RIT MUT: HANDS/FIST/FEET SERIOUS INJURY;0.0
2007;OTHER;17.0
2007;ILLEGAL POSSESSION BY MINOR;98.0
2007;UNLAWFUL USE OTHER FIREARM;65.0
2007;HARASSMENT BY TELEPHONE;1.0
2007;SEX OFFENDER: FAIL REG NEW ADD;49.0
2007;LOOTING;0.0
2007;RECKLESS CONDUCT;91.0
2007;UNLAWFUL SALE/DELIVERY OF FIREARM AT SCHOOL;53.0
2007;OBSCENE MATTER;86.0
2007;PEEPING TOM;32.0
2007;CRIMINAL DRUG CONSPIRACY;94.0
2007;PREDATORY;27.0
2007;PAY TV SERVICE OFFENSES;33.0
2007;AGGRAVATED - OTHER;13.0
2007;AGGRAVATED;8.0
2007;POSS. KEYS OR DEV.TO COIN MACH;0.0
2007;FINANCIAL ID THEFT: OVER $300;1.0
2007;SOLICIT NARCOTICS ON PUBLICWAY;98.0
2007;AIDING ARRESTEE ESCAPE;0.0
2007;ATT: TRUCK, BUS, MOTOR HOME;2.0
2007;VEHICULAR HIJACKING;12.0
2007;AGGRAVATED: KNIFE/CUT INSTR;17.0
2007;FORGERY;15.0
2007;WIREROOM/SPORTS;100.0
2007;AGGRAVATED;24.0
2007;SELL/ADVERTISE FIREWORKS;33.0
2007;AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY;42.0
2007;ATTEMPT: ARMED-OTHER FIREARM;12.0
2007;DECEPTIVE COLLECTION PRACTICES;50.0
2007;SOLICIT FOR PROSTITUTE;100.0
2007;LIBRARY VANDALISM;11.0
2007;POS: PORNOGRAPHIC PRINT;50.0
2007;FROM BUILDING;3.0
2007;THEFT/RECOVERY: AUTOMOBILE;29.0
2007;TRUCK, BUS, MOTOR HOME;6.0
2007;KIDNAPPING;10.0
2007;ARMED: HANDGUN;6.0
2007;POS: HYPODERMIC NEEDLE;100.0
2007;BOOKMAKING/SPORTS;100.0
2007;STOLEN PROP: BUY/RECEIVE/POS.;83.0
2007;FORCIBLE DETENTION;0.0
2007;OTHER VIOLATION;64.0
2007;CHILD ABDUCTION/STRANGER;5.0
2007;AGG PO HANDS ETC SERIOUS INJ;96.0
2007;AGG PRO.EMP: OTHER DANG WEAPON;24.0
2007;AGGRAVATED PO: HANDGUN;57.0
2007;CANNABIS PLANT;87.0
2007;POSS: SYNTHETIC DRUGS;98.0
2007;THEFT/RECOVERY: CYCLE, SCOOTER, BIKE W-VIN;31.0
2007;POSS: CANNABIS MORE THAN 30GMS;96.0
2007;AGGRAVATED FINANCIAL IDENTITY THEFT;0.0
2007;AGGRAVATED:KNIFE/CUTTING INSTR;38.0
2007;OTHER WEAPONS VIOLATION;23.0
2007;DELIVER CANNABIS TO PERSON <18;100.0
2007;EMBEZZLEMENT;36.0
2007;PAROLE VIOLATION;83.0
2007;OTHER CRIME INVOLVING PROPERTY;58.0
2007;AGGRAVATED: HANDGUN;9.0
2007;TAMPER WITH MOTOR VEHICLE;56.0
2007;ARMED: OTHER FIREARM;17.0
2007;LIBRARY THEFT;100.0
2007;OVER $500;3.0
2007;BOARD PLANE WITH WEAPON;100.0
2007;SOLICIT OFF PUBLIC WAY;96.0
2007;PATRONIZE JUVENILE PROSTITUTE;100.0
2007;$500 AND UNDER;6.0
2007;CONTRIBUTE CRIM DELINQUENCY JUVENILE;22.0
2007;POSS: LOOK-ALIKE DRUGS;86.0
2007;AGG PO HANDS NO/MIN INJURY;83.0
2007;INTERFERENCE JUDICIAL PROCESS;71.0
2007;ABUSE/NEGLECT: CARE FACILITY;0.0
2007;POSS: METHAMPHETAMINES;93.0
2007;AGGRAVATED OF A UNBORN CHILD;33.0
2007;INDECENT SOLICITATION/ADULT;100.0
2007;FINANCIAL IDENTITY THEFT $300 AND UNDER;0.0
2007;HOME INVASION;13.0
2007;PANDERING;100.0
2007;ATT: AUTOMOBILE;6.0
2007;UNLAWFUL POSS OF HANDGUN;88.0
2007;AGG PRO.EMP: OTHER FIREARM;0.0
2007;PURSE-SNATCHING;3.0
2007;SEX OFFENDER: PROHIBITED ZONE;73.0
2007;OBSTRUCTING JUSTICE;94.0
2007;UNLAWFUL ENTRY;6.0
2007;AGGRAVATED VEHICULAR HIJACKING;11.0
2007;PIMPING;100.0
2007;TO PROPERTY;8.0
2007;$300 AND UNDER;0.0
2007;AGGRAVATED;50.0
2007;ADULTRY;0.0
2007;POSS: CANNABIS 30GMS OR LESS;98.0
2007;MANU/DELIVER: HEROIN(BRN/TAN);95.0
2007;UNLAWFUL INTERFERE/VISITATION;2.0
2007;POSS: HEROIN(BLACK TAR);93.0
2007;OFFICIAL MISCONDUCT;100.0
2007;ARMED - HANDGUN;0.0
2007;FOUND SUSPECT NARCOTICS;98.0
2007;AGG PO HANDS NO/MIN INJURY;93.0
2007;POSS: CRACK;97.0
2007;SOLICIT ON PUBLIC WAY;99.0
2007;DEL CONT SUBS TO PERSON <18;89.0
2007;WIREROOM/HORSES;100.0
2007;POSS: PCP;98.0
2007;BRIBERY;54.0
2007;OTHER CRIME AGAINST PERSON;29.0
2007;RETAIL THEFT;63.0
2007;POSS: AMPHETAMINES;92.0
2007;AGG PRO EMP HANDS SERIOUS INJ;58.0
2007;SELL/GIVE/DEL LIQUOR TO MINOR;99.0
2007;AGG CRIMINAL SEXUAL ABUSE;23.0
2007;POSS FIREARM/AMMO:NO FOID CARD;78.0
2007;GAME/AMUSEMENT DEVICE;100.0
2007;TO CITY OF CHICAGO PROPERTY;21.0
2007;UNLAWFUL USE OF RECORDED SOUND;95.0
2007;CHILD ABANDONMENT;34.0
2007;OTHER ARSON/EXPLOSIVE INCIDENT;38.0
2007;TO AIRPORT;89.0
2007;ATT CRIM SEXUAL ABUSE;4.0
2007;FIREARM REGISTRATION VIOLATION;100.0
2007;CALCULATED CANNABIS CONSPIRACY;100.0
2007;FROM COIN-OP MACHINE/DEVICE;13.0
2007;EMPLOY MINOR;100.0
2007;AGGRAVATED OF A CHILD;38.0
2007;ATTEMPT POSSESSION CANNABIS;97.0
2007;ATTEMPT AGGRAVATED;0.0
2007;ILLEGAL USE CASH CARD;1.0
2007;AGGRAVATED;18.0
2007;ATTEMPT FINANCIAL IDENTITY THEFT;1.0
2007;SEX OFFENDER: FAIL TO REGISTER;65.0
2007;AGGRAVATED PO: OTHER FIREARM;67.0
2007;POSS: HEROIN(BRN/TAN);98.0
2007;PRO EMP HANDS NO/MIN INJURY;39.0
2007;ARMED:KNIFE/CUTTING INSTRUMENT;10.0
2007;MANU/DEL:CANNABIS OVER 10 GMS;98.0
2007;SALE TOBACCO PRODUCTS TO MINOR;100.0
2007;COUNTERFEITING DOCUMENT;18.0
2007;AGGRAVATED: OTHER FIREARM;52.0
2007;CHILD ABUSE;31.0
2007;ATTEMPT: ARMED-KNIFE/CUT INSTR;14.0
2007;FALSE POLICE REPORT;71.0
2007;UNAUTHORIZED VIDEOTAPING;45.0
2007;TO VEHICLE;65.0
2007;FORNICATION;50.0
2007;LICENSE VIOLATION;70.0
2007;MINOR MISREPRESENT AGE;100.0
2007;BY EXPLOSIVE;21.0
2007;FALSE FIRE ALARM;35.0
