"6;	CALL OPERATION;1"
"6;	AGGRAVATED POLICE OFFICER - KNIFE / CUTTING INSTRUMENT;1"
"6;	AGG RIT MUT: HANDS/FIST/FEET SERIOUS INJURY;1"
"6;	MANU/DELIVER:AMPHETAMINES;1"
"6;	AGGRAVATED: OTHER FIREARM;1"
"6;	AGGRAVATED P.O. - HANDS, FISTS, FEET, SERIOUS INJURY;1"
"6;	VIOLATION OF SMOKING BAN;1"
"6;	EAVESDROPPING;1"
"6;	ATTEMPT AGGRAVATED - OTHER DANGEROUS WEAPON;1"
"6;	ARMED VIOLENCE;1"
"6;	ATTEMPT AGGRAVATED;1"
"6;	ATTEMPT ARMED - OTHER DANGEROUS WEAPON;1"
"6;	EDUCATIONAL INTIMIDAITON;1"
"6;	AGG RITUAL MUT:HANDGUN;1"
"6;	POSS. KEYS OR DEV.TO COIN MACH;1"
"7;	DOMESTIC BATTERY SIMPLE;46478"
"7;	SIMPLE;36094"
"7;	TO PROPERTY;26291"
"7;	$500 AND UNDER;25491"
"7;	SIMPLE;21516"
"7;	POSS: CANNABIS 30GMS OR LESS;21318"
"7;	TO VEHICLE;18712"
"7;	FORCIBLE ENTRY;18683"
"7;	AUTOMOBILE;14094"
"7;	OVER $500;12478"
"7;	FROM BUILDING;8444"
"7;	POSS: CRACK;8279"
"7;	TELEPHONE THREAT;7745"
"7;	ARMED: HANDGUN;6921"
"7;	AGGRAVATED: OTHER DANG WEAPON;6272"
"7;	UNLAWFUL POSS OF HANDGUN;6104"
"7;	TO LAND;6012"
"7;	STRONGARM - NO WEAPON;5871"
"7;	UNLAWFUL ENTRY;4714"
"7;	AGGRAVATED: HANDGUN;4595"
"7;	HARASSMENT BY TELEPHONE;4207"
"7;	POSS: HEROIN(WHITE);4058"
"7;	RETAIL THEFT;3879"
"7;	AGGRAVATED: HANDGUN;3737"
"7;	SOLICIT ON PUBLIC WAY;3519"
"7;	MANU/DELIVER:CRACK;3185"
"7;	AGGRAVATED:KNIFE/CUTTING INSTR;2540"
"7;	FINANCIAL ID THEFT: OVER $300;2351"
"7;	AGGRAVATED:KNIFE/CUTTING INSTR;2334"
"7;	OTHER VEHICLE OFFENSE;2251"
"7;	AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON;2174"
"7;	MANU/DEL:CANNABIS OVER 10 GMS;2135"
"7;	MANU/DELIVER: HEROIN (WHITE);1893"
"7;	AGGRAVATED: OTHER DANG WEAPON;1852"
"7;	TO RESIDENCE;1826"
"7;	VIOLATE ORDER OF PROTECTION;1797"
"7;	THEFT/RECOVERY: AUTOMOBILE;1723"
"7;	POSS: CANNABIS MORE THAN 30GMS;1676"
"7;	RECKLESS CONDUCT;1551"
"7;	FALSE/STOLEN/ALTERED TRP;1538"
"7;	AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST;1512"
"7;	GAME/DICE;1510"
"7;	MANU/DEL:CANNABIS 10GM OR LESS;1411"
"7;	FINANCIAL IDENTITY THEFT OVER $ 300;1381"
"7;	PRO EMP HANDS NO/MIN INJURY;1302"
"7;	ILLEGAL USE CASH CARD;1274"
"7;	PRO EMP HANDS NO/MIN INJURY;1231"
"7;	SOLICIT NARCOTICS ON PUBLICWAY;1208"
"7;	CREDIT CARD FRAUD;1188"
"7;	PURSE-SNATCHING;1159"
"7;	TO CITY OF CHICAGO PROPERTY;1157"
"7;	ATTEMPT POSSESSION CANNABIS;1119"
"7;	AGG PO HANDS NO/MIN INJURY;1118"
"7;	NON-AGGRAVATED;1051"
"7;	ATTEMPT FORCIBLE ENTRY;1043"
"7;	CHILD ABUSE;1000"
"7;	THEFT OF LABOR/SERVICES;974"
"7;	HARASSMENT BY ELECTRONIC MEANS;973"
"7;	FIRST DEGREE MURDER;938"
"7;	FOUND SUSPECT NARCOTICS;931"
"7;	AGGRAVATED VEHICULAR HIJACKING;898"
"7;	FRAUD OR CONFIDENCE GAME;864"
"7;	ARMED: OTHER DANGEROUS WEAPON;856"
"7;	FINANCIAL ID THEFT:$300 &UNDER;781"
"7;	AGGRAVATED;778"
"7;	VEHICLE TITLE/REG OFFENSE;734"
"7;	ATT: AUTOMOBILE;690"
"7;	PAROLE VIOLATION;685"
"7;	POCKET-PICKING;667"
"7;	TO STATE SUP LAND;612"
"7;	ATTEMPT POSSESSION NARCOTICS;608"
"7;	SEX OFFENDER: FAIL REG NEW ADD;604"
"7;	FORGERY;598"
"7;	ARMED:KNIFE/CUTTING INSTRUMENT;595"
"7;	AGG PO HANDS NO/MIN INJURY;594"
"7;	OBSTRUCTING IDENTIFICATION;575"
"7;	ATTEMPT: ARMED-HANDGUN;573"
"7;	BY FIRE;556"
"7;	SOLICIT FOR BUSINESS;552"
"7;	HOME INVASION;549"
"7;	RESIST/OBSTRUCT/DISARM OFFICER;534"
"7;	COUNTERFEITING DOCUMENT;527"
"7;	OTHER CRIME INVOLVING PROPERTY;525"
"7;	POSS: COCAINE;524"
"7;	TO VEHICLE;521"
"7;	CRIMINAL SEXUAL ABUSE;507"
"7;	ATTEMPT: STRONGARM-NO WEAPON;500"
"7;	ENDANGERING LIFE/HEALTH CHILD;462"
"7;	POSS: HALLUCINOGENS;450"
"7;	CRIMINAL DEFACEMENT;436"
"7;	UNLAWFUL USE OTHER DANG WEAPON;430"
"7;	UNLAWFUL USE HANDGUN;406"
"7;	THEFT OF LOST/MISLAID PROP;401"
"7;	AGG CRIMINAL SEXUAL ABUSE;393"
"7;	FINANCIAL IDENTITY THEFT $300 AND UNDER;381"
"7;	AGGRAVATED: OTHER;377"
"7;	OTHER CRIME AGAINST PERSON;374"
"7;	OTHER OFFENSE;371"
"7;	AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY;362"
"7;	TRUCK, BUS, MOTOR HOME;353"
"7;	LICENSE VIOLATION;351"
"7;	ATTEMPT THEFT;348"
"7;	AGG: HANDS/FIST/FEET NO/MINOR INJURY;344"
"7;	ANIMAL ABUSE/NEGLECT;341"
"7;	ARSON THREAT;333"
"7;	UNLAWFUL POSS OTHER FIREARM;332"
"7;	BOMB THREAT;326"
"7;	BOGUS CHECK;316"
"7;	SEX OFFENDER: FAIL TO REGISTER;316"
"7;	VEHICULAR HIJACKING;308"
"7;	POSS: SYNTHETIC DRUGS;304"
"7;	GUN OFFENDER: ANNUAL REGISTRATION;304"
"7;	FORFEIT PROPERTY;299"
"7;	CHILD ABDUCTION;293"
"7;	OBSTRUCTING JUSTICE;264"
"7;	SOLICIT FOR PROSTITUTE;253"
"7;	POSSESSION OF DRUG EQUIPMENT;247"
"7;	COUNTERFEIT CHECK;247"
"7;	POSS: HEROIN(BRN/TAN);218"
"7;	FALSE POLICE REPORT;218"
"7;	TO STATE SUP PROP;218"
"7;	AGGRAVATED: OTHER FIREARM;213"
"7;	PUBLIC INDECENCY;213"
"7;	AGGRAVATED: HANDGUN;202"
"7;	AGGRAVATED;194"
"7;	PREDATORY;191"
"7;	AGG: FINANCIAL ID THEFT;190"
"7;	POSS FIREARM/AMMO:NO FOID CARD;184"
"7;	UNLAWFUL POSS AMMUNITION;183"
"7;	UNLAWFUL USE/SALE AIR RIFLE;180"
"7;	INTIMIDATION;180"
"7;	RECKLESS FIREARM DISCHARGE;178"
"7;	AGGRAVATED OF A SENIOR CITIZEN;175"
"7;	AGG CRIM SEX ABUSE FAM MEMBER;173"
"7;	AGGRAVATED: OTHER FIREARM;167"
"7;	AGGRAVATED DOMESTIC BATTERY;160"
"7;	AGG SEX ASSLT OF CHILD FAM MBR;158"
"7;	ATTEMPT ARSON;147"
"7;	OTHER WEAPONS VIOLATION;146"
"7;	MOB ACTION;144"
"7;	AGG: HANDS/FIST/FEET SERIOUS INJURY;140"
"7;	AGG PRO.EMP: OTHER DANG WEAPON;140"
"7;	SIMPLE;139"
"7;	CHILD ABDUCTION/STRANGER;136"
"7;	SEX ASSLT OF CHILD BY FAM MBR;132"
"7;	AGGRAVATED PO: OTHER DANG WEAP;132"
"7;	PROBATION VIOLATION;132"
"7;	CRIM SEX ABUSE BY FAM MEMBER;131"
"7;	STOLEN PROP: BUY/RECEIVE/POS.;130"
"7;	UNLAWFUL POSSESSION - HANDGUN;129"
"7;	ATTEMPT: ARMED-KNIFE/CUT INSTR;127"
"7;	ILLEGAL CONSUMPTION BY MINOR;124"
"7;	UNLAWFUL USE OF RECORDED SOUND;124"
"7;	GUN OFFENDER: DUTY TO REGISTER;123"
"7;	OBSCENE TELEPHONE CALLS;121"
"7;	SELL/GIVE/DEL LIQUOR TO MINOR;119"
"7;	ATTEMPT FINANCIAL IDENTITY THEFT;117"
"7;	ARMED: OTHER FIREARM;116"
"7;	AGGRAVATED - HANDGUN;110"
"7;	ATTEMPT: ARMED-OTHER DANG WEAP;109"
"7;	OTHER VIOLATION;104"
"7;	MANU/DELIVER: HALLUCINOGEN;103"
"7;	AGGRAVATED PO: OTHER DANG WEAP;95"
"7;	DELIVERY CONTAINER THEFT;95"
"7;	ATTEMPT NON-AGGRAVATED;94"
"7;	MANU/DELIVER:COCAINE;94"
"7;	AGGRAVATED PO: HANDGUN;93"
"7;	FALSE FIRE ALARM;93"
"7;	FINAN EXPLOIT-ELDERLY/DISABLED;91"
"7;	LIQUOR LICENSE VIOLATION;90"
"7;	AGGRAVATED OF A CHILD;90"
"7;	AGGRAVATED - HANDGUN;88"
"7;	AGGRAVATED: KNIFE/CUT INSTR;87"
"7;	POSS: BARBITUATES;86"
"7;	CHILD ABANDONMENT;85"
"7;	ATTEMPT - FINANCIAL IDENTITY THEFT;84"
"7;	THEFT/RECOVERY: TRUCK,BUS,MHOME;82"
"7;	ATT CRIM SEXUAL ABUSE;80"
"7;	UNLAWFUL RESTRAINT;77"
"7;	AGG PRO.EMP: OTHER DANG WEAPON;76"
"7;	MANU/DELIVER: HEROIN(BRN/TAN);71"
"7;	POSS: PCP;67"
"7;	OBSTRUCTING SERVICE;67"
"7;	UNLAWFUL INTERFERE/VISITATION;66"
"7;	ILLEGAL POSSESSION BY MINOR;61"
"7;	ARMED - HANDGUN;58"
"7;	PATRONIZING A PROSTITUTE;55"
"7;	ILLEGAL POSSESSION CASH CARD;55"
"7;	KIDNAPPING;54"
"7;	CYCLE, SCOOTER, BIKE W-VIN;52"
"7;	GUN OFFENDER: DUTY TO REPORT CHANGE OF INFORMATION;51"
"7;	AGG PRO.EMP:KNIFE/CUTTING INST;45"
"7;	CRIMINAL DRUG CONSPIRACY;45"
"7;	OTHER;43"
"7;	AGGRAVATED FINANCIAL IDENTITY THEFT;41"
"7;	POSSESSION OF BURGLARY TOOLS;41"
"7;	MANU/DELIVER:SYNTHETIC DRUGS;41"
"7;	VIOLENT OFFENDER: ANNUAL REGISTRATION;40"
"7;	ATTEMPT: AGGRAVATED;40"
"7;	AGGRAVATED: OTHER DANG WEAPON;40"
"7;	AGGRAVATED;39"
"7;	INDECENT SOLICITATION/CHILD;39"
"7;	ALTER/FORGE PRESCRIPTION;39"
"7;	COMPUTER FRAUD;38"
"7;	AGGRAVATED PO:KNIFE/CUT INSTR;38"
"7;	UNLAWFUL USE OTHER FIREARM;38"
"7;	ANIMAL FIGHTING;37"
"7;	LOOTING;36"
"7;	AGGRAVATED - OTHER DANGEROUS WEAPON;36"
"7;	AGG PRO EMP HANDS SERIOUS INJ;35"
"7;	STRONG ARM - NO WEAPON;34"
"7;	SEXUAL EXPLOITATION OF A CHILD;34"
"7;	INTERFERENCE JUDICIAL PROCESS;34"
"7;	CHILD PORNOGRAPHY;33"
"7;	ESCAPE;32"
"7;	AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON;32"
"7;	IMPERSONATION;32"
"7;	POSS: METHAMPHETAMINES;31"
"7;	AGG PO HANDS ETC SERIOUS INJ;31"
"7;	CONTRIBUTE DELINQUENCY OF A CHILD;30"
"7;	AGG PRO.EMP: HANDGUN;29"
"7;	THEFT BY LESSEE,MOTOR VEH;29"
"7;	POSS: AMPHETAMINES;28"
"7;	OTHER;26"
"7;	PEEPING TOM;25"
"7;	AGGRAVATED - KNIFE / CUTTING INSTRUMENT;25"
"7;	INSTITUTIONAL VANDALISM;25"
"7;	ILLEGAL ILL LOTTERY;25"
"7;	AGGRAVATED PO: HANDGUN;24"
"7;	DECEPTIVE COLLECTION PRACTICES;23"
"7;	TO FIRE FIGHT.APP.EQUIP;23"
"7;	OTHER;23"
"7;	UNLAWFUL USE - HANDGUN;23"
"7;	EMBEZZLEMENT;22"
"7;	AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY;21"
"7;	ARMED WHILE UNDER THE INFLUENCE;21"
"7;	VIOLATION OF CIVIL NO CONTACT ORDER;21"
"7;	ATT: TRUCK, BUS, MOTOR HOME;20"
"7;	POSSESS - HEROIN (WHITE);20"
"7;	AGGRAVATED - OTHER DANGEROUS WEAPON;20"
"7;	FROM COIN-OP MACHINE/DEVICE;20"
"7;	PAY TV SERVICE OFFENSES;19"
"7;	UNLAWFUL SALE HANDGUN;19"
"7;	UNIDENTIFIABLE RECORDING SOUND;19"
"7;	AGGRAVATED - KNIFE / CUTTING INSTRUMENT;19"
"7;	AGGRAVATED PO: KNIFE/CUT INSTR;18"
"7;	CANNABIS PLANT;18"
"7;	ATTEMPT: ARMED-OTHER FIREARM;18"
"7;	TAMPER WITH MOTOR VEHICLE;18"
"7;	AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT;17"
"7;	AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY;17"
"7;	VIOLENT OFFENDER: DUTY TO REGISTER;17"
"7;	HARBOR RUNAWAY;17"
"7;	MANU/DELIVER:PCP;16"
"7;	SOLICIT OFF PUBLIC WAY;16"
"7;	GAME/CARDS;16"
"7;	AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER;15"
"7;	VIO BAIL BOND: DOM VIOLENCE;15"
"7;	ATTEMPT AGG: OTHER;15"
"7;	OBSCENE MATTER;15"
"7;	UNLAWFUL SALE/DELIVERY OF FIREARM AT SCHOOL;15"
"7;	ATT AGG CRIMINAL SEXUAL ABUSE;15"
"7;	ATTEMPT AGG: KNIFE/CUT INSTR;14"
"7;	ATTEMPT AGG: HANDGUN;14"
"7;	AGG PRO.EMP:KNIFE/CUTTING INST;14"
"7;	CYBERSTALKING;13"
"7;	VIOLATION OF STALKING NO CONTACT ORDER;13"
"7;	POSS: HEROIN(BLACK TAR);12"
"7;	POSSESS - CANNABIS MORE THAN 30 GRAMS;11"
"7;	POS: HYPODERMIC NEEDLE;11"
"7;	AGG PRO.EMP: OTHER FIREARM;11"
"7;	MANU/DELIVER:BARBITUATES;11"
"7;	AGGRAVATED DOMESTIC BATTERY: HANDGUN;11"
"7;	OF UNBORN CHILD;10"
"7;	NON-CONSENSUAL DISSEMINATION PRIVATE SEXUAL IMAGES;10"
"7;	AGGRAVATED PO: OTHER FIREARM;10"
"7;	THEFT/RECOVERY: CYCLE, SCOOTER, BIKE W-VIN;10"
"7;	FIREARM REGISTRATION VIOLATION;10"
"7;	EXTORTION;9"
"7;	ENDANGERING LIFE / HEALTH OF CHILD;9"
"7;	VIOLATION GPS MONITORING DEVICE;9"
"7;	AGGRAVATED POLICE OFFICER - HANDS, FISTS, FEET, NO INJURY;9"
"7;	PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY;9"
"7;	AGGRAVATED DOMESTIC BATTERY: OTHER FIREARM;9"
"7;	AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER;9"
"7;	MANUFACTURE / DELIVER -  HEROIN (WHITE);9"
"7;	CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER;8"
"7;	BY EXPLOSIVE;8"
"7;	RESIST / OBSTRUCT / DISARM OFFICER;8"
"7;	SEX OFFENDER: PROHIBITED ZONE;8"
"7;	AGG PRO.EMP: HANDGUN;8"
"7;	POSSESS - SYNTHETIC DRUGS;8"
"7;	FORCIBLE DETENTION;8"
"7;	RECKLESS HOMICIDE;7"
"7;	MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS;7"
"7;	ATTEMPT AGG: OTHER DANG WEAPON;7"
"7;	POSSESS - CRACK;7"
"7;	SALE/DEL HYPODERMIC NEEDLE;7"
"7;	PANDERING;7"
"7;	OFFICIAL MISCONDUCT;6"
"7;	AGGRAVATED - OTHER;6"
"7;	THEFT BY LESSEE,NON-VEH;6"
"7;	BOOKMAKING/SPORTS;6"
"7;	VIOLENT OFFENDER: FAIL TO REGISTER NEW ADDRESS;6"
"7;	AGGRAVATED CRIMINAL SEXUAL ABUSE;6"
"7;	INDECENT SOLICITATION/ADULT;6"
"7;	OTHER ARSON/EXPLOSIVE INCIDENT;6"
"7;	SEX RELATION IN FAMILY;6"
"7;	UNAUTHORIZED VIDEOTAPING;6"
"7;	SELL/ADVERTISE FIREWORKS;5"
"7;	THEFT / RECOVERY - AUTOMOBILE;5"
"7;	AGGRAVATED POLICE OFFICER - OTHER DANGEROUS WEAPON;5"
"7;	CONTRIBUTE CRIM DELINQUENCY JUVENILE;5"
"7;	LIBRARY VANDALISM;5"
"7;	PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY;5"
"7;	ABUSE/NEGLECT: CARE FACILITY;5"
"7;	CALL OPERATION;5"
"7;	LICENSED PREMISE;5"
"7;	MANU/DELIVER:AMPHETAMINES;5"
"7;	AGGRAVATED OF A UNBORN CHILD;5"
"7;	POS: EXPLOSIVE/INCENDIARY DEV;5"
"7;	VEHICLE TITLE / REGISTRATION OFFENSE;5"
"7;	ATTEMPT ARMED - HANDGUN;5"
"7;	INSURANCE FRAUD;5"
"7;	CYCLE, SCOOTER, BIKE NO VIN;4"
"7;	SALE/DEL DRUG PARAPHERNALIA;4"
"7;	TO AIRPORT;4"
"7;	AGG PRO.EMP: OTHER FIREARM;4"
"7;	OTHER PROSTITUTION OFFENSE;4"
"7;	UNLAWFUL USE OF A COMPUTER;4"
"7;	MANU/DELIVER: METHAMPHETAMINES;4"
"7;	INVOLUNTARY SERVITUDE;4"
"7;	ARMED - OTHER DANGEROUS WEAPON;4"
"7;	ARMED - KNIFE / CUTTING INSTRUMENT;4"
"7;	SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER;4"
"7;	PROHIBITED PLACES;4"
"7;	AGGRAVATED POLICE OFFICER - HANDGUN;4"
"7;	ATTEMPT: CYCLE, SCOOTER, BIKE W-VIN;3"
"7;	SALE/DIST OBSCENE MAT TO MINOR;3"
"7;	GAME/AMUSEMENT DEVICE;3"
"7;	BRIBERY;3"
"7;	UNLAWFUL SALE OTHER FIREARM;3"
"7;	MANUFACTURE / DELIVER - CRACK;3"
"7;	POSSESSION: SYNTHETIC MARIJUANA;3"
"7;	EAVESDROPPING;3"
"7;	ATTEMPT STRONG ARM - NO WEAPON;3"
"7;	AGGRAVATED;3"
"7;	MANUFACTURE / DELIVER - HALLUCINOGEN;3"
"7;	GUN OFFENDER - DUTY TO REPORT CHANGE OF INFORMATION;3"
"7;	PIMPING;3"
"7;	OBSCENITY;3"
"7;	FOID - REVOCATION;3"
"7;	POS: CHEMICAL/DRY-ICE DEVICE;3"
"7;	CRIMINAL TRANSMISSION OF HIV;3"
"7;	POSSESS - COCAINE;3"
"7;	AGGRAVATED - HANDGUN;3"
"7;	JUVENILE PIMPING;3"
"7;	AGGRAVATED: OTHER FIREARM;3"
"7;	FINANCIAL EXPLOITATION OF AN ELDERLY OR DISABLED PERSON;2"
"7;	POSSESS - HALLUCINOGENS;2"
"7;	UNLAWFUL USE OF BODY ARMOR;2"
"7;	POSSESS - AMPHETAMINES;2"
"7;	DELIVER CANNABIS TO PERSON <18;2"
"7;	POSS: LOOK-ALIKE DRUGS;2"
"7;	FALSE / STOLEN / ALTERED TRP;2"
"7;	CONCEALING/AIDING A FUGITIVE;2"
"7;	THEFT OF LOST / MISLAID PROPERTY;2"
"7;	AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY;2"
"7;	POSSESS FIREARM / AMMUNITION - NO FOID CARD;2"
"7;	AGGRAVATED - OTHER FIREARM;2"
"7;	KEEP PLACE OF PROSTITUTION;2"
"7;	AGGRAVATED - OTHER DANGEROUS WEAPON;2"
"7;	COMPELLING CONFESSION;2"
"7;	TO STATE SUPPORTED PROPERTY;2"
"7;	AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY;2"
"7;	AGGRAVATED DOMESTIC BATTERY - HANDGUN;2"
"7;	EMPLOY MINOR;2"
"7;	COMMERCIAL SEX ACTS;2"
"7;	CONT SUBS:FAIL TO MAINT RECORD;2"
"7;	MANU/POSS. W/INTENT TO DELIVER: SYNTHETIC MARIJUANA;1"
"7;	POSS. KEYS OR DEV.TO COIN MACH;1"
"7;	POSSESS - METHAMPHETAMINE;1"
"7;	MANUFACTURE / DELIVER - CANNABIS 10 GRAMS OR LESS;1"
"7;	GUN OFFENDER - ANNUAL REGISTRATION;1"
"7;	AGGRAVATED POLICE OFFICER - KNIFE / CUTTING INSTRUMENT;1"
"7;	AGGRAVATED PROTECTED EMPLOYEE - OTHER DANGEROUS WEAPON;1"
"7;	DEL CONT SUBS TO PERSON <18;1"
"7;	PUBLIC DEMONSTRATION;1"
"7;	OVER $300;1"
"7;	BOLITA OR BOLI PUL/RUNNER;1"
"7;	ATTEMPT STRONG ARM: NO WEAPON;1"
"7;	SALE TOBACCO PRODUCTS TO MINOR;1"
"7;	UNLAWFUL VISITATION INTERFERENCE;1"
"7;	MANUFACTURE / DELIVER - COCAINE;1"
"7;	POS: PORNOGRAPHIC PRINT;1"
"7;	ALTER COINS;1"
"7;	POLICY/OTHER;1"
"7;	ATTEMPT ARMED: HANDGUN;1"
"7;	AGGRAVATED POLICE OFFICER - OTHER DANGEROUS WEAPON;1"
"7;	MANU/DELIVER:LOOK-ALIKE DRUG;1"
"7;	MANUFACTURE / DELIVER - HEROIN (BLACK TAR);1"
"7;	FROM COIN-OPERATED MACHINE OR DEVICE;1"
"7;	ATTEMPT AGGRAVATED - OTHER;1"
"7;	$300 AND UNDER;1"
"7;	VIOLENT OFFENDER - ANNUAL REGISTRATION;1"
"7;	ATTEMPT AGGRAVATED CRIMINAL SEXUAL ABUSE;1"
"7;	DEFACE IDENT MARKS OF FIREARM;1"
"7;	UNLAWFUL POSSESSION - AMMUNITION;1"
"7;	ATTEMPT - AUTOMOBILE;1"
"7;	POSSESS - CANNABIS 30 GRAMS OR LESS;1"
"7;	VIOLATION OF BAIL BOND - DOMESTIC VIOLENCE;1"
"7;	POSSESS - HEROIN (TAN / BROWN TAR);1"
"7;	ATTEMPT CRIMINAL SEXUAL ABUSE;1"
"7;	INDECENT SOLICITATION OF A CHILD;1"
"7;	AGGRAVATED PROTECTED EMPLOYEE - OTHER DANGEROUS WEAPON;1"
"7;	COMPELLING ORG MEMBERSHIP;1"
"7;	CAB OPERATION;1"
"7;	INTERFERE W/ HIGHER EDUCATION;1"
"7;	MANUFACTURE / DELIVER - HEROIN (TAN / BROWN TAR);1"
"7;	REFUSING TO AID AN OFFICER;1"
"7;	AGG RITUAL MUT:OTH DANG WEAPON;1"
"7;	THEFT BY LESSEE, MOTOR VEHICLE;1"
"7;	GUN OFFENDER - DUTY TO REGISTER;1"
"7;	NON-CONSENSUAL DISSEMINATION OF PRIVATE SEXUAL IMAGES;1"
"7;	SEX OFFENDER - FAIL TO REGISTER;1"
"7;	MONEY LAUNDERING;1"
"7;	MANU/DELIVER:HEROIN(BLACK TAR);1"
"7;	AGGRAVATED PROTECTED EMPLOYEE - KNIFE / CUTTING INSTRUMENT;1"
"7;	STRONGARM: NO WEAPON;1"
"7;	AGG RIT MUT: HANDS/FIST/FEET NO/MINOR INJURY;1"
"7;	AGGRAVATED - KNIFE / CUTTING INSTRUMENT;1"
"7;	LIBRARY THEFT;1"
"7;	VIOLATION OF SMOKING BAN;1"
"7;	ATTEMPT AGGRAVATED - KNIFE / CUTTING INSTRUMENT;1"
"7;	ATTEMPT AGGRAVATED - OTHER DANGEROUS WEAPON;1"
"8;	DOMESTIC BATTERY SIMPLE;37270"
"8;	$500 AND UNDER;36528"
"8;	TO PROPERTY;32328"
"8;	TO VEHICLE;30672"
"8;	SIMPLE;30042"
"8;	FORCIBLE ENTRY;25734"
"8;	OVER $500;23178"
"8;	AUTOMOBILE;22439"
"8;	SIMPLE;20431"
"8;	POSS: CANNABIS 30GMS OR LESS;17272"
"8;	RETAIL THEFT;14784"
"8;	FROM BUILDING;12091"
"8;	TELEPHONE THREAT;11006"
"8;	UNLAWFUL ENTRY;9060"
"8;	HARASSMENT BY TELEPHONE;8167"
"8;	CRIMINAL DEFACEMENT;6905"
"8;	ARMED: HANDGUN;6735"
"8;	STRONGARM - NO WEAPON;6287"
"8;	TO LAND;5655"
"8;	POSS: CRACK;4437"
"8;	POSS: COCAINE;4247"
"8;	AGGRAVATED: OTHER DANG WEAPON;4233"
"8;	FINANCIAL ID THEFT: OVER $300;3770"
"8;	AGGRAVATED: HANDGUN;3259"
"8;	FRAUD OR CONFIDENCE GAME;3124"
"8;	UNLAWFUL POSS OF HANDGUN;3064"
"8;	CREDIT CARD FRAUD;3031"
"8;	VIOLATE ORDER OF PROTECTION;3014"
"8;	RECKLESS CONDUCT;3004"
"8;	SOLICIT ON PUBLIC WAY;2869"
"8;	OTHER VEHICLE OFFENSE;2414"
"8;	AGGRAVATED: HANDGUN;2315"
"8;	FINANCIAL IDENTITY THEFT OVER $ 300;2201"
"8;	AGGRAVATED: OTHER DANG WEAPON;2104"
"8;	ILLEGAL USE CASH CARD;2057"
"8;	TO RESIDENCE;1926"
"8;	HARASSMENT BY ELECTRONIC MEANS;1884"
"8;	THEFT/RECOVERY: AUTOMOBILE;1844"
"8;	AGGRAVATED:KNIFE/CUTTING INSTR;1822"
"8;	TRUCK, BUS, MOTOR HOME;1780"
"8;	POSS: HEROIN(WHITE);1610"
"8;	SOLICIT FOR BUSINESS;1606"
"8;	THEFT BY LESSEE,MOTOR VEH;1440"
"8;	POSS: CANNABIS MORE THAN 30GMS;1394"
"8;	FORGERY;1317"
"8;	AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON;1284"
"8;	ATTEMPT FORCIBLE ENTRY;1277"
"8;	AGGRAVATED:KNIFE/CUTTING INSTR;1268"
"8;	TO CITY OF CHICAGO PROPERTY;1219"
"8;	FALSE/STOLEN/ALTERED TRP;1208"
"8;	PURSE-SNATCHING;1193"
"8;	BOGUS CHECK;1166"
"8;	OTHER OFFENSE;1116"
"8;	FINANCIAL ID THEFT:$300 &UNDER;1114"
"8;	PRO EMP HANDS NO/MIN INJURY;1091"
"8;	POCKET-PICKING;1072"
"8;	PRO EMP HANDS NO/MIN INJURY;1032"
"8;	NON-AGGRAVATED;1015"
"8;	THEFT OF LABOR/SERVICES;999"
"8;	ARMED: OTHER DANGEROUS WEAPON;946"
"8;	CHILD ABUSE;936"
"8;	TO VEHICLE;932"
"8;	ARMED:KNIFE/CUTTING INSTRUMENT;917"
"8;	ATT: AUTOMOBILE;901"
"8;	AGGRAVATED;882"
"8;	COUNTERFEITING DOCUMENT;847"
"8;	BY FIRE;812"
"8;	AGG PO HANDS NO/MIN INJURY;784"
"8;	TO STATE SUP LAND;768"
"8;	MANU/DELIVER:CRACK;767"
"8;	OTHER CRIME INVOLVING PROPERTY;733"
"8;	UNLAWFUL USE OTHER DANG WEAPON;731"
"8;	AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST;721"
"8;	AGGRAVATED VEHICULAR HIJACKING;711"
"8;	ATTEMPT: STRONGARM-NO WEAPON;705"
"8;	CRIMINAL SEXUAL ABUSE;704"
"8;	FOUND SUSPECT NARCOTICS;683"
